-0.42344946	0.25663465	0.53296036	-0.18670322	0.25059918	-0.66913146	0.7242505	-0.07366876	-1.5930419	-0.38402814	-0.4944539	0.12826724	-0.53890836	-0.19959894	0.43214548	0.1577512	-0.43446526	-0.34903312	-0.57894903	0.13728602	0.73459494	0.6660206	-0.25097102	-0.0044716233	-0.60521466	0.17701612	0.41603154	-0.62923425	-0.29238862	-0.6065678	-0.69446504	-0.07563843	-0.16033716	-0.057560593	-0.37164667	-0.043340288	-0.3052394	-0.28478667	0.56352043	0.2669322	0.23464905	-0.025040647	0.21195075	-0.05972856	-0.08916464	0.013915552	0.44714597	0.2825575	0.3178627	0.39653185	0.49445182	0.59649175	0.27379614	0.3406646	0.14303306	0.036056176	-0.12515755	-0.06253713	-0.22057292	0.18929182	0.055639427	0.27789813	-0.31266186	0.2667179	-5.001536E-4	0.30323634	-0.24694538	0.73730135	0.9867865	0.34242314	0.12284431	0.10144722	-0.0665356	-0.10950254	-0.25348032	-0.107198395	0.3036957	0.020991422	1.1142653	-0.569732	-0.5026166	-0.84407896	-0.2269142	-0.4381177	-0.12659332	0.54077923	-0.34073836	-0.42190835	0.39830002	-1.4980608	0.12822784	-0.0791474	-0.99893194	-0.5362294	-0.52243805	-0.21544257	-0.37256268	-0.81220895	-0.91794926	-0.5545175	-0.8572872	-0.6445114	0.67190576	-0.65553004	-0.14530456	-0.95162475	1.5236655	-0.059596002	0.15607081	0.010765466	0.13827679	-0.45262071	-0.81687224	-0.5635904	-0.61172056	-0.16900778	-0.545281
0.3168977	-0.1210274	0.5587888	-0.10612326	-0.24516389	-0.5420386	0.27340454	-0.08431322	0.21952508	-0.31128666	-0.021912042	0.66275865	0.079798825	-0.6105499	0.043498367	0.12979406	-0.48652142	0.24562137	-0.531556	0.9098318	0.28231573	0.57154423	0.5222656	-0.14151707	-0.053703945	0.2048402	-0.10417117	0.25860372	-0.4226329	0.03855829	-0.07758283	0.09029334	-0.44719452	-0.018152596	-0.051242713	0.12809491	-0.024977546	-0.25875732	0.7546801	0.5054481	0.24151157	0.0021619375	-0.12230807	-0.15263489	0.20688455	-0.17259884	0.37144834	0.22685191	0.018648218	0.18201648	-0.067105085	-0.35040113	0.116913795	-0.05478923	0.05627911	0.2803576	0.12624721	-0.022916015	0.28995907	0.050926927	0.127986	0.23901218	-0.2389181	0.2030491	-0.15759255	-0.080225594	0.22187121	-0.22846536	0.4764906	0.4205347	-0.12547532	0.08316653	0.020003347	-0.13683395	-0.41122594	-0.20794325	0.3060491	-0.010545205	0.0798246	1.0465761	-0.054219034	-0.4059117	-0.5744924	-0.13126287	-0.30220693	0.60151666	-0.2012849	-1.5405476	0.47612828	-0.29693013	-0.2563712	-0.30806923	-0.20893008	-0.26463854	0.92750233	-0.74993646	-0.08536752	-0.37144414	-1.0275167	-0.28914362	-1.0851811	-0.077116825	-0.25691143	-0.4347112	-0.18147263	-0.16418888	-1.25922	-0.044246297	0.40412018	-0.68758833	0.027923696	-0.20859526	0.05257298	-0.7211886	-0.7588149	0.53509694	-0.8328047
0.29054338	0.32593742	-0.84754926	-0.109269775	0.2942046	-0.7556618	0.21078302	-0.26338053	-0.0019121306	-0.40988815	-0.46673557	0.06287341	-0.27959743	-0.56777817	-0.16536015	-0.323764	-0.8030626	0.2029032	-0.570778	0.16439342	0.6080544	-0.47363478	-0.38610274	-0.8088874	-0.7074055	-0.17616971	0.09134652	-0.78703195	-0.68534344	-0.6016013	-0.45343813	-0.5616625	-1.1807979	0.43481869	0.01833882	-1.0213109	-0.37004876	-0.08331686	-0.3104123	-0.10965209	-0.39088804	0.09119138	0.097529285	-0.17967226	-0.0060626944	0.03544495	0.908361	-0.11186762	0.287523	0.19726068	-0.30571976	-0.3213283	0.26781026	-0.5746434	0.11634046	0.09659756	0.105601944	-0.2739872	-0.41845107	-0.095854364	0.4128269	0.15184408	-0.16470915	0.18325841	0.51367843	0.079722784	0.06527564	0.11704028	0.41324076	0.26992238	-0.10596521	0.29113588	0.066634946	-0.10025417	0.61208457	0.30956474	-0.11193839	0.24858479	-0.8123998	-0.9057192	1.2422978	-0.7207502	-0.2943471	-0.24832553	-0.40440106	-0.5005223	-0.3356753	0.5541878	-0.18310119	-0.6441295	0.26502264	-0.025759237	-0.645592	0.08957405	-0.37577733	-0.25598615	0.49182388	0.34132922	-1.6271082	-0.54505265	-0.66665936	-0.19807273	0.14129461	-0.45513293	-0.3723827	-0.89101416	-0.27790734	-0.002397216	0.13001746	-0.042072807	-0.5537623	0.18200682	-1.0861852	1.0979027	0.20305854	-0.57585603	-0.25958282
1.0602628	-0.107223585	0.54647464	0.06308522	0.3173503	-0.28586334	0.15516141	-0.55297863	-0.7878301	-0.11938929	-0.095141225	-0.29437235	0.40727687	-1.2096598	-0.7137744	-0.14640845	0.009624057	0.12051888	-0.11211918	-0.71798754	-0.45198795	0.36550274	-0.061857518	0.79422337	0.88595164	0.649527	0.28421625	-0.20495036	0.24601658	0.5452733	-0.6289717	0.03832308	-0.12811513	-0.27604815	0.49389043	-0.037644345	-0.028899841	-0.09246399	0.8331453	-0.7239044	-0.6708063	-0.37338397	0.03534438	-0.15851343	0.24292581	-0.017465575	0.18186462	-0.038641494	0.118737616	-0.071374476	0.013002987	-0.91767126	0.4204374	-0.03339781	0.07105576	-0.5217938	-0.18310013	0.093707435	-0.009013366	-0.025283927	-0.02256199	-0.024545606	-0.9110598	-0.09651024	0.75220984	-0.0852566	0.09684021	0.10649067	-0.26141724	0.41367954	0.3435682	0.156684	-0.04719269	-0.08461995	-0.18752173	-0.089024745	-0.074459866	-0.08422618	-0.9063745	-0.80251795	0.3013702	1.3797673	-0.31216982	-0.0981936	-0.25616086	0.22963057	-0.18650052	-0.14754629	0.58947533	-0.06767336	-1.241642	1.1451758	0.79064703	-0.235403	-0.8873107	-0.04322183	-0.07280061	0.033099327	-0.49653804	-0.19086854	-0.61994606	-1.4776608	-0.78366107	0.4797503	0.0021460066	-0.3500451	-1.0847266	-0.5162599	0.44347057	0.024342956	-0.10061421	-0.24401027	-0.7950565	-0.6962416	0.16411965	-0.18491004	-0.5715545
-0.28673652	0.52768767	-0.2215103	0.7787573	-0.2257661	-0.80224234	0.547962	0.042786393	0.27309355	0.21709388	-0.082973324	0.4472638	-0.21648294	-0.048888788	-0.5529166	0.9135061	-0.7922027	-0.23468152	-0.15959139	0.099185884	1.1569825	0.9815148	0.23350164	-1.3744942	1.2063525	0.037646182	0.023066478	-0.71948135	0.12176273	0.5448361	0.14385284	1.7334399	-1.0675133	-0.19976988	0.38279137	-1.1867777	-0.13025409	-0.13021888	-0.47837535	0.2705394	-0.1663508	-0.07226025	-4.6102196E-4	0.24510266	0.09504028	0.07672575	-0.39871654	-0.1373801	0.064292684	0.21301885	-0.53584	0.6689018	-0.22307059	0.06236797	0.5159314	-0.04356066	0.35291126	0.04719093	-0.647185	0.041708108	0.054287348	0.02674034	0.1354055	-0.05393682	-0.39207515	0.23607479	0.07078302	0.10645885	-0.43255222	0.31260154	0.05965173	-0.4270528	-0.13963668	-0.05101667	0.21902335	0.29699892	0.051562656	0.10835795	4.8617838E-4	-0.53025925	-0.34183103	-0.8815114	1.3212891	-0.21179771	-0.38345805	-0.23287047	-0.35164386	0.031794623	-0.13864818	-0.5558941	-0.40546948	-1.0267549	0.053169563	0.14811982	0.24533078	-0.2487505	-0.05535019	0.028123846	-1.3119636	-0.8491467	-1.5263902	1.1625447	-1.5467674	-0.5987576	-0.58379644	-0.5887617	-1.1184261	-1.0173404	0.12497327	-1.7089037	-0.6474541	-0.092703335	-0.6062806	1.2017783	-0.047154833	0.051541794	0.5406464
0.9809358	0.28777787	-0.58299106	-0.5951109	-1.0848243	0.3966245	0.9528314	-1.6785641	0.84846216	-0.41213596	-0.78613985	0.28770655	-0.10829139	0.01820478	0.27717432	0.9399799	0.22588012	1.5522919	-0.38925618	-0.17468473	-0.46370828	1.0137564	0.8981767	0.27746272	0.049474053	-0.09959607	-0.010262324	1.2306851	-0.8901016	0.28295624	0.30005294	-0.6727257	0.5131203	-0.15821488	0.46034425	-0.58498776	0.48335296	-0.74279517	-0.6847111	-0.5979758	0.3668539	-0.055355765	0.097455114	0.0735987	-0.042281058	0.058325596	0.13186298	0.24527036	-0.16995455	0.0069192005	-0.11811833	0.99441975	0.24614106	0.31043255	-0.09026567	-0.06704013	0.21213259	-0.022665843	-0.16823985	0.010752085	0.02475233	0.032888737	0.31367368	-0.12681778	0.09780261	0.02791971	0.12516452	0.34191066	0.042216126	-0.25576767	-0.016316961	0.116470434	-0.005805298	0.120084085	0.0061413725	-0.20106848	0.3243217	-0.016126981	-0.5086718	-0.17647874	0.3046378	0.75786	0.5458282	1.0830203	-0.41510323	-0.14972363	-0.8381621	-0.5820914	-0.16970201	-1.4742877	1.4361517	0.13076732	-0.9869553	-1.4702597	-0.21304883	-0.84653354	0.15801117	0.2700694	0.3073369	-0.33549002	-0.62840235	-0.2547668	-0.21487693	-1.5855116	0.6715251	-0.9166065	0.8611801	-0.17285885	-0.42313915	0.46197867	-0.8360079	0.099607326	-0.17586476	-0.13483839	-0.43168843	0.662713	0.7863692
-0.84534276	0.21634796	0.23708959	0.8852399	-0.57413507	0.07292462	0.2231815	0.27150086	-0.11841596	-0.55203366	1.2509674	0.053631913	-0.07817199	0.33743685	-0.52763164	-0.48876417	0.18547767	0.12755571	0.5694689	-0.47596744	-0.19420445	0.14343403	-0.063477255	0.61006314	0.57630277	0.66196996	-0.5052417	0.907969	0.17410176	0.5592097	0.8318128	-0.5011767	0.22779925	-0.30896488	-0.6999141	-0.18563715	0.87180734	0.39478028	-0.19601294	0.4666801	0.011780176	0.42056626	0.1739508	-0.04125466	-0.035949223	0.2145121	0.12451674	-0.060233712	0.05926377	0.029093768	-0.19101092	0.11880165	0.113334894	-0.37120926	0.7802362	-0.060387917	-0.019436149	0.37076133	0.2048703	0.11648915	-0.1627615	-0.07979812	0.0066475207	-0.04292938	-0.0109445555	0.15773816	0.030669732	-0.2875771	-0.21413818	-0.55997634	-0.18278347	-0.3608789	0.113249734	0.59628177	0.035954297	-0.15310794	0.10262288	0.041713107	0.88814723	-0.10613926	-0.054116253	-0.44563743	0.6967432	-0.2953169	1.3485025	-0.33537722	0.111746356	-0.010288728	-0.2198905	-0.43831897	0.23032244	-0.6905254	-0.39433777	1.02088	-0.06267032	-0.65350026	-0.7875005	0.4695714	0.014770416	-0.86018276	-0.8939907	-0.6956046	-0.04911956	-0.32410407	0.36695853	-1.0881735	-0.7150046	-0.38789278	-0.31248966	-0.632679	-0.7052512	-0.006676222	0.15327474	0.24292493	-0.7194024	-0.70377606	0.015379316
-0.32374275	-0.01945189	-0.17141224	-0.2162663	-0.36549747	-0.7333196	-0.11176256	0.010340705	-0.642678	-0.09817382	0.4408027	-0.32244995	-0.011774322	0.07578636	0.10232101	-0.43084183	-0.14307319	-0.48976746	0.11741494	-0.43006533	0.16710447	-0.275504	-0.07330565	-0.36312678	0.022688532	-0.5909547	-0.50264347	-0.3247865	-0.550574	0.1970115	-0.06308488	-0.010912404	-0.3030816	0.07982615	-0.27773932	0.011794254	0.07031114	0.29796478	0.1375428	0.12323352	0.4518938	0.5406876	0.08402623	-0.047635313	0.33272654	0.43584764	0.20983522	0.62213695	-0.033613127	-0.13725185	0.15632708	0.9995978	0.56557924	0.35316408	0.12341538	0.015717305	0.061958443	-0.097645134	0.7744855	0.33356023	0.034923274	0.8271668	0.28392673	0.090808265	-0.27950454	0.09105891	0.81262887	0.33973166	0.005177103	0.029635254	-0.046262447	0.7344444	0.033397388	0.14612527	0.62401855	-0.16120166	0.596408	0.0707337	-0.017290452	-0.124733835	0.5162467	-0.17541122	-1.1800133	0.070816144	0.08810672	1.1669376	-0.18343541	-0.2897731	-0.32528025	0.1673526	-0.1419119	-0.26128024	0.018855492	-0.18793747	-1.0527471	0.47513404	-0.17368674	0.3837639	-1.1339899	-0.014597736	0.6391704	-0.635224	-0.2460442	0.087358974	0.1761956	-0.3328703	-0.48748788	-0.6927278	-0.6038531	-0.49894106	0.7416335	-0.9363946	-0.7191645	-0.48853156	-0.7070008	-0.17627268	-0.35205704
-1.0409327	0.72343886	-0.18373299	-0.17517191	0.5076676	1.2428044	0.16261946	-0.92958957	0.45798582	0.33299538	-0.17454332	0.70724946	0.47601062	-0.095113896	0.2366512	-0.24876846	0.29389152	1.1508651	-0.1940685	-0.18574904	0.16725385	0.14466035	0.5060902	0.34151226	-0.07836773	-0.8204616	0.5605679	1.4229343	-1.3981787	0.77597785	0.40568006	0.06810134	0.13424423	0.79604656	0.1491644	-0.5054227	-1.2441128	-0.21832767	-0.13317645	0.9705954	-0.55012256	0.20835705	-0.1210278	0.15687789	-0.16289428	-0.14067963	-0.7298341	-0.07357812	-0.13354717	-0.26922014	-0.0013891633	0.11049914	-0.058079194	-0.09497679	0.76568097	0.012206788	0.19079123	-0.13457046	-0.007597606	0.14956883	-0.3826728	0.20375799	-0.035115033	0.09100122	0.14265317	0.04820369	0.1678175	0.14829773	0.074201085	-0.103956625	0.08211082	-0.30703294	-0.04026121	-0.25641868	0.29164967	0.13443984	0.27250054	-0.19315597	0.73420584	-0.97935295	-0.102392085	-0.47267306	0.16963775	-1.0944549	-0.6256937	-0.017058102	1.7057643	-0.4634512	-0.5803316	-1.0367584	0.066721685	-0.18962294	-1.6725501	-0.6571798	0.06645089	-1.2312297	-0.2555346	0.6868914	-0.94000447	-0.15939625	-0.42911255	-1.0403131	-0.48445976	0.6801958	0.02637334	-0.541498	1.6431321	-0.543076	-0.19994427	0.04500578	-0.166261	-0.26904246	-0.8367569	0.66935277	1.263985	1.1207526	0.051146448
1.0894564	-1.4680761	-0.507698	0.8296756	0.78579336	0.8531512	0.28574264	-0.13048744	0.88877016	-0.54776907	0.19219497	-0.5829618	0.8987103	-0.13361181	0.47201186	-0.6052813	-0.34865516	0.26752725	0.36995146	-0.52683806	-0.6975258	0.15710686	-0.861295	-0.28017098	-0.4250423	1.4208934	0.80322176	1.173917	0.9804063	-0.946305	-0.60353833	0.100359164	-0.022649214	0.6157473	0.54411453	0.028639691	0.8979766	1.771595	7.769659E-4	-0.012664031	0.30945614	-0.13153943	-0.103317104	0.003961184	-0.08048528	-0.21450609	0.47534508	-1.0141565	0.20848185	0.36674044	-0.20928289	-0.15476418	0.36608535	0.10118951	0.53654796	0.12658535	0.16705294	-0.02609709	-0.39538833	0.39859107	0.03474198	0.1458931	0.4246387	-0.043277618	-0.031090043	-0.14844085	0.28033364	0.11609531	0.066196255	-0.33778298	-0.39576957	0.18673386	-0.057957783	0.21469	0.16572976	0.2462772	-0.12043456	0.02064003	-1.0641184	1.068115	0.32136473	-0.5213536	-1.4865682	-0.69029945	-0.36528614	-0.8965985	-0.2875538	1.8335898	-0.62256503	0.7250824	-0.6532623	-1.1596773	0.94002837	0.56289136	-0.74648154	-1.016418	-0.106913626	-0.17794497	0.44818196	-0.2972259	-0.871584	-0.87619007	-0.68022704	-1.2727579	-0.8789801	-0.48762253	-1.0924368	-0.09192777	-1.1716207	-0.27648616	2.460578E-4	-0.496306	-1.4829386	-0.7418267	-0.42444795	-1.6675192	-0.5387077
