-79.3595 -19.1051 -1.81886 0.27223 -2.95802 -0.33009 -1.98244 1.58596 1.5102 -2.07155 -0.238873 1.01454 0.451392 -22.3041 -22.1401 -20.6265 -21.3806 -19.311 -18.7683 -18.4471 -17.7225 -17.7289 -17.5563 -17.955 -17.9741 -16.4688 -13.3025 -12.5795 -14.8392 -13.8192 -13.3044 -11.7125 -10.7683 -9.93709 -9.90407 -10.9605 -11.6599 -11.7687 -11.7163 
-75.6487 -20.1546 -0.317188 -0.105693 -3.0219 -1.00161 -2.76579 1.00027 0.984713 -0.296726 0.0615287 1.49174 0.0255474 -21.731 -21.4782 -20.8533 -20.0725 -17.9159 -17.2686 -17.9333 -17.4134 -18.3094 -17.4091 -17.3862 -17.066 -15.653 -13.5991 -12.7093 -14.0337 -12.9427 -12.7763 -10.9735 -9.77924 -9.62965 -9.25563 -9.03496 -9.73038 -9.92224 -10.858 
-74.8269 -19.8154 0.203014 -0.042408 -1.49065 0.29955 -1.98231 -0.00762087 0.889843 -0.159738 0.286753 1.16727 -0.89525 -20.4992 -20.8492 -19.918 -19.6929 -18.5734 -18.0338 -17.8081 -18.3573 -18.18 -16.9756 -16.3998 -16.1341 -15.0085 -13.9716 -13.3461 -13.8795 -13.1315 -12.4058 -11.6898 -9.39984 -8.90047 -9.90332 -9.85473 -8.92191 -9.14999 -10.5594 
-72.5828 -21.1887 0.140104 -0.0320563 -2.97372 0.455242 -2.10319 -1.99318 0.492348 -0.956977 0.335418 0.502128 -0.494179 -21.6792 -21.3258 -19.1868 -18.712 -18.2151 -17.325 -18.2224 -18.3715 -17.4421 -16.4281 -16.1948 -15.2538 -14.7396 -14.2832 -13.7574 -13.5687 -12.5054 -11.6047 -10.064 -8.01785 -7.68167 -9.17396 -8.93797 -9.30504 -8.90396 -9.20116 
-70.7519 -22.3969 -1.70587 -0.807352 -3.36557 -0.706218 -2.55398 -1.83679 -0.612485 -1.98527 0.514071 0.739752 -0.50455 -23.5832 -21.9993 -19.083 -18.9385 -17.5436 -17.0256 -18.0862 -18.2135 -16.4603 -15.5307 -15.5242 -14.8947 -14.9539 -13.1039 -12.0648 -12.8741 -11.0484 -11.6431 -9.45787 -8.01906 -7.58568 -8.1594 -8.83329 -8.86905 -8.47829 -8.79138 
-69.0675 -20.976 -1.18594 0.640609 -1.6648 0.365197 -1.62691 -0.388882 -1.03137 -1.95995 0.755333 0.345062 -0.289328 -20.6143 -20.7345 -18.0659 -18.0457 -18.3832 -17.6018 -18.0236 -17.8616 -16.3054 -15.0865 -14.998 -15.0423 -14.3094 -13.1555 -11.2849 -11.9322 -10.7355 -11.0006 -10.3178 -8.12477 -7.69855 -7.95274 -8.34997 -8.63647 -9.2179 -8.69728 
-68.3355 -21.7521 -0.859176 -0.792474 -2.99153 -0.797645 -1.33273 -0.0373475 0.219737 -0.871069 -0.0510488 -0.695597 -0.828528 -21.7983 -20.4871 -18.6711 -19.2195 -17.7162 -16.9817 -16.8473 -15.5405 -16.4657 -16.0747 -15.3332 -14.8039 -13.9748 -13.6921 -11.5331 -12.548 -10.2064 -10.8465 -9.84781 -7.96161 -7.55367 -8.20155 -7.653 -8.27605 -8.14952 -8.06089 
-67.7545 -21.0629 -1.4461 -0.780224 -3.27117 -2.61066 -1.00625 0.606519 0.157245 -1.08687 -0.0127337 -1.02889 -0.900834 -22.6473 -19.5112 -19.1897 -18.7158 -17.5482 -16.2705 -15.7263 -15.3017 -15.7877 -16.3787 -15.5291 -15.1138 -14.4067 -13.1745 -10.6757 -11.9632 -9.37294 -10.4486 -10.0674 -8.44111 -8.22046 -8.16743 -8.35822 -8.34769 -8.31695 -7.80079 
-69.0902 -19.1122 -2.01359 -0.307661 -1.80149 -0.662237 -0.81364 1.72696 0.674752 -1.65651 0.0563377 -1.54627 -0.512834 -20.6633 -19.3645 -18.8043 -18.4629 -19.2708 -17.2339 -15.8083 -15.6169 -15.2585 -16.1955 -15.4853 -14.8209 -13.9803 -12.5615 -11.2133 -11.6946 -10.4951 -11.5276 -10.7418 -9.6563 -8.09284 -8.4694 -8.90289 -9.63327 -9.56318 -8.77516 
-70.0978 -18.2213 -2.80942 0.283418 -2.66492 -2.04916 -1.23907 0.851452 -0.483132 -0.567388 0.149405 -0.990379 -0.279265 -21.5422 -19.9908 -18.8845 -18.2762 -17.8844 -16.6157 -15.8013 -16.2017 -16.033 -16.011 -15.5937 -15.0483 -14.2758 -12.9247 -11.2231 -12.0361 -9.6239 -10.4552 -11.3831 -9.71069 -9.0824 -9.61967 -8.95813 -10.0776 -10.1984 -9.97832 
-69.9739 -11.9209 -0.478651 2.43386 -2.23199 -3.86949 -3.50931 -0.929111 -2.38691 -3.10829 -1.11292 -1.74459 -1.35823 -21.953 -17.1269 -13.9321 -13.9123 -15.5413 -15.2946 -15.9966 -16.2818 -16.4564 -16.4476 -16.4516 -15.7391 -14.4799 -13.2866 -11.0574 -11.5522 -10.7678 -11.7146 -12.1524 -10.7597 -10.046 -11.1217 -10.3033 -11.4408 -11.8087 -11.1739 
-65.1167 -5.65389 0.305541 1.82772 -3.09108 -4.68134 -3.83978 -0.0248279 -2.60879 -3.15657 -0.396251 -2.89227 -1.28209 -19.5869 -14.737 -11.165 -11.617 -12.5247 -12.2713 -13.7538 -12.9387 -14.6864 -15.4596 -15.4136 -14.5659 -14.1419 -12.879 -11.0471 -10.4013 -10.2398 -12.2416 -12.7794 -11.7404 -10.1413 -10.4842 -11.1092 -12.0043 -12.435 -11.6667 
-64.6268 -4.84455 -0.185466 1.94918 -3.69039 -4.51104 -3.96883 0.226329 -2.2773 -3.15546 1.41189 -3.66501 -1.3592 -19.0942 -14.9289 -10.8057 -12.0853 -12.3106 -11.3535 -13.1462 -12.3098 -15.5628 -14.9384 -14.4668 -14.3291 -14.7197 -12.7908 -10.9271 -9.74263 -10.4505 -11.9285 -13.1309 -12.0297 -9.44906 -9.8004 -11.3054 -13.0921 -13.5631 -11.272 
-64.0202 -5.47941 -0.45237 3.22621 -4.58953 -5.38984 -3.91726 -0.155222 -2.19336 -3.46145 1.55862 -3.9284 -1.67545 -19.9245 -14.4677 -10.6658 -12.1596 -11.8398 -11.26 -12.8198 -12.378 -16.2037 -15.0763 -14.7076 -15.0754 -14.4543 -13.166 -10.4255 -8.85225 -10.0197 -10.9414 -12.3634 -11.3086 -8.97663 -9.73938 -11.351 -13.3468 -13.9481 -10.9687 
-63.8779 -6.38901 0.0699491 2.5155 -5.06849 -5.85325 -3.0496 -0.586701 -3.06859 -3.94194 1.17535 -4.24327 -1.3688 -21.2239 -14.0576 -10.6485 -12.3208 -11.6975 -11.4991 -12.9158 -12.825 -14.9012 -14.951 -14.9514 -15.3524 -15.0288 -13.6473 -10.7958 -9.21583 -9.39912 -10.4302 -12.2326 -11.7242 -8.63807 -9.53073 -11.6024 -12.7576 -13.0489 -10.3188 
-65.0434 -6.46298 0.421663 0.67077 -4.82685 -6.62342 -2.47457 -1.09383 -4.26122 -4.00188 0.121245 -4.53597 -1.15632 -23.1394 -13.7139 -10.6788 -12.5921 -11.5734 -11.7681 -13.0855 -13.3076 -13.5443 -14.8365 -15.1831 -15.6531 -15.1813 -13.6517 -12.7153 -9.01514 -9.59102 -10.9115 -12.6947 -12.7413 -9.71595 -10.503 -11.3761 -12.0275 -12.8331 -9.62439 
-64.6349 -6.12222 1.62721 1.98331 -4.50339 -5.20705 -1.96725 -0.388715 -3.64337 -2.98254 0.613605 -3.39987 -0.600328 -20.2343 -13.4144 -10.7756 -13.0641 -11.2148 -11.9129 -13.3923 -13.8827 -13.377 -15.1114 -15.5901 -15.3417 -15.6341 -13.9772 -12.6736 -9.47016 -9.69104 -10.9161 -12.1455 -12.2192 -9.68445 -10.0616 -10.9916 -11.7592 -12.86 -10.1794 
-64.877 -6.00108 2.95165 2.26247 -4.91779 -5.43506 -2.11236 -0.396833 -2.80258 -2.27359 0.229387 -3.35537 0.171922 -19.5844 -13.2344 -10.7856 -13.3171 -10.5943 -11.2406 -13.5904 -13.879 -13.1156 -16.2309 -16.5076 -15.9841 -14.8352 -14.9138 -13.0866 -10.1692 -10.0316 -10.6403 -12.124 -11.9461 -9.81639 -10.0896 -10.6601 -11.7062 -12.7172 -10.0086 
-62.9038 -4.58987 1.41975 1.39782 -4.89092 -5.36826 -1.85519 -0.596206 -3.81176 -0.635122 -0.105829 -2.36027 0.0216988 -19.1833 -13.1536 -10.8674 -12.9354 -9.83494 -10.3498 -12.8603 -13.1194 -12.8882 -14.3747 -15.178 -14.7442 -14.1388 -14.7215 -12.511 -9.88455 -9.82212 -9.80385 -11.3208 -12.7082 -10.8856 -10.3353 -10.4907 -10.8115 -12.8819 -10.9425 
-64.3666 -4.58058 2.41612 2.48326 -6.29443 -5.13897 -2.30004 -1.24041 -3.08322 -1.44484 1.11067 -2.97041 0.718245 -19.2422 -13.3868 -10.8503 -12.9882 -9.47884 -9.82129 -13.5433 -13.7731 -13.0185 -15.5829 -15.8268 -15.3935 -15.2848 -14.919 -13.8386 -10.2356 -10.0146 -9.91618 -11.689 -12.0784 -9.55021 -9.88784 -11.1878 -12.3101 -13.4871 -10.9013 
-63.0901 -3.86492 1.8492 1.89495 -5.58985 -5.49385 -3.48168 -0.080689 -2.01847 -2.10547 0.702012 -2.08125 -0.037733 -18.7277 -13.4956 -10.628 -12.712 -9.31892 -9.24545 -12.8074 -13.1112 -12.4626 -15.6997 -15.8864 -15.0879 -14.4456 -13.796 -11.9741 -10.1417 -10.5441 -10.9622 -12.1492 -11.6741 -9.36543 -10.0015 -11.5353 -11.4638 -13.1562 -11.3054 
-59.8272 -5.50171 0.0669595 -0.172399 -5.59707 -7.19858 -3.06176 -1.13113 -2.32461 -1.5167 -1.61311 -2.31854 -0.618348 -21.1964 -13.7281 -10.5491 -12.4034 -9.3319 -8.92889 -11.6045 -11.5525 -11.8588 -14.7703 -14.8943 -13.8936 -13.3937 -12.0614 -11.2212 -10.1945 -9.48694 -8.96371 -11.3379 -11.0312 -10.1978 -10.4921 -10.5926 -10.0355 -11.1479 -10.1917 
-58.911 -3.30264 -0.31665 0.268759 -6.75964 -5.27793 -1.41376 0.399547 -2.12503 -1.60457 -0.233027 -2.50851 0.425281 -18.1078 -14.0369 -10.5026 -12.1898 -9.67425 -9.08111 -10.4982 -10.3425 -10.9609 -12.7947 -14.5491 -14.3225 -13.1009 -13.4421 -11.2801 -9.66615 -9.49426 -8.83775 -11.3714 -10.7853 -10.0311 -9.68061 -10.5192 -11.5272 -12.8482 -10.7435 
-57.0034 -3.55644 -1.43449 -1.39209 -6.42656 -4.64581 -2.00064 0.998511 -2.51927 -2.03013 -0.244228 -1.97947 -0.620746 -18.5013 -14.2995 -10.5323 -12.0542 -9.78193 -9.08641 -9.89562 -9.39043 -10.4736 -11.6859 -12.7956 -13.6722 -12.8505 -12.2621 -10.3424 -9.47831 -9.46706 -9.41126 -11.7846 -10.5934 -9.20418 -9.4604 -10.2788 -10.1245 -12.2935 -10.9415 
-55.4578 -3.30813 -2.94819 -2.80077 -6.19568 -4.12421 -2.15765 0.946299 -2.18658 -2.25668 -0.880705 -1.75091 -0.76017 -18.9322 -14.3968 -10.6145 -12.086 -9.81805 -9.06038 -9.2661 -8.63401 -9.39813 -10.7317 -11.9636 -12.3382 -12.2837 -11.0441 -9.60759 -9.83559 -9.69191 -9.27052 -11.7498 -10.4107 -8.96176 -9.76279 -10.049 -9.83797 -12.1528 -10.8828 
-54.7027 -2.1867 -4.7251 -3.46397 -5.87718 -4.17083 -1.79868 0.891595 -2.11043 -1.69519 -1.15622 -1.65645 -0.888663 -18.7876 -14.6462 -10.7012 -12.1448 -9.76156 -8.90812 -8.64567 -7.85934 -8.88809 -10.0949 -11.2264 -10.8883 -11.9393 -10.6079 -8.90465 -9.49234 -9.79508 -9.15781 -11.1709 -10.7428 -10.2023 -10.2476 -9.89669 -10.4223 -12.736 -11.062 
-53.1692 -2.1952 -4.68536 -3.18164 -6.02631 -3.80942 -1.32305 1.11052 -0.920879 -1.07546 -0.989863 -1.99883 -0.438315 -17.2564 -14.8328 -10.7948 -12.1622 -9.69657 -8.87759 -7.7823 -7.06144 -9.04069 -10.0079 -11.017 -10.731 -11.3738 -9.77811 -9.3911 -9.85019 -8.56018 -9.09645 -10.6807 -10.2423 -9.40003 -10.0065 -9.99942 -10.375 -12.301 -10.7952 
-52.1117 -2.15694 -6.51635 -3.92001 -5.47575 -4.58078 -1.66851 1.54667 -1.13953 -1.30343 -1.30594 -2.23865 -0.747224 -18.3802 -14.6807 -10.9389 -12.3564 -9.62555 -8.85643 -7.16495 -6.55367 -8.59952 -9.57413 -10.3136 -10.3342 -10.3838 -8.95004 -8.04804 -9.24701 -8.10215 -8.88108 -11.0363 -10.562 -9.65022 -10.2627 -9.99044 -9.93432 -12.7475 -10.5448 
-50.9725 -2.07511 -7.08053 -4.3606 -4.30785 -4.79526 -1.39592 1.76213 -0.464262 -1.40368 -1.12294 -1.86611 -0.500033 -17.5667 -14.7816 -10.9959 -12.5475 -9.52901 -8.94269 -6.78854 -6.45736 -8.23776 -9.28475 -9.81459 -9.94966 -9.70995 -8.20468 -7.06701 -8.95744 -8.21522 -8.91545 -10.9373 -10.6148 -10.0176 -10.4439 -9.87775 -9.89771 -12.5876 -9.56754 
-51.3936 -1.98601 -6.8844 -3.99562 -4.47365 -5.18026 -1.37425 1.40377 -0.0964156 -1.48774 -0.788396 -2.36911 -0.565929 -17.8953 -14.3797 -11.0528 -12.6942 -9.26125 -8.95845 -6.61874 -6.59458 -8.68543 -9.65732 -10.0112 -10.2146 -9.66558 -8.40739 -7.40708 -8.93362 -7.93135 -9.07536 -10.8851 -10.6416 -9.78841 -10.6627 -10.0951 -10.7552 -12.3091 -9.47604 
-52.3187 -2.06334 -6.13451 -3.31123 -4.23184 -5.66762 -1.3946 1.53002 -0.36514 -0.742205 -0.780032 -2.42697 -0.223832 -17.6906 -14.1588 -11.0991 -12.9688 -8.99703 -9.03952 -6.82035 -7.23003 -9.30259 -10.3028 -10.5994 -10.6759 -9.93409 -8.68913 -7.92541 -8.771 -8.03232 -8.68138 -10.9142 -11.4558 -10.1522 -10.6112 -10.1789 -10.4656 -12.5152 -9.56301 
-54.2585 -2.44973 -4.54991 -2.35423 -4.7564 -5.75069 -1.67534 1.13606 -0.835769 -0.670331 -0.348385 -2.20567 -0.16864 -17.9553 -13.9744 -11.123 -13.1127 -8.65281 -9.09425 -7.6948 -8.34481 -10.1684 -11.0922 -11.4809 -11.5703 -10.9482 -9.93481 -8.68219 -8.89343 -8.71069 -8.81522 -10.7582 -11.7581 -10.0339 -10.5533 -10.1015 -10.6454 -12.8123 -9.75402 
-57.8471 -2.04852 -3.02647 -0.97151 -5.32171 -5.60018 -3.25338 0.467769 -2.02494 -1.65559 0.110299 -1.94693 -0.149487 -19.0152 -13.7357 -11.3124 -11.8763 -8.48213 -9.4179 -9.35382 -10.17 -11.2101 -12.1184 -12.735 -12.776 -12.1033 -11.392 -9.30215 -9.47518 -9.73504 -9.79217 -11.6596 -12.1122 -9.80831 -10.3911 -10.9025 -11.228 -13.7078 -11.1512 
-69.8336 -0.842661 -1.01721 0.572445 -4.57397 -5.48676 -3.73199 -0.49057 -2.34372 -2.39748 0.729629 -2.14567 0.867498 -20.0303 -15.0326 -12.9828 -11.9422 -10.5516 -11.4148 -12.8104 -13.5083 -13.9437 -15.09 -15.408 -15.6349 -14.6798 -14.1109 -11.8027 -12.393 -12.142 -12.1921 -14.2695 -14.8768 -11.7302 -12.2493 -13.8244 -14.3634 -15.9341 -13.1649 
-91.9194 -2.27534 2.71026 1.14361 -1.60993 -2.53187 -1.45469 -1.10825 -2.53527 -2.82454 -1.25514 -1.58476 -1.46424 -22.9503 -16.2841 -15.0969 -17.4486 -16.7129 -18.7038 -17.951 -19.3909 -18.8428 -18.6799 -20.0153 -19.9241 -19.8506 -19.0073 -17.3233 -17.9527 -17.3298 -17.2917 -18.0954 -17.6641 -16.5962 -17.2103 -17.2632 -17.0275 -17.2699 -16.8164 
-94.8087 -3.82568 1.87039 0.837351 -0.677257 -1.81103 -2.60995 -1.86532 -2.51379 -1.49519 -1.87323 -2.12778 -2.13329 -24.7683 -16.6913 -15.8971 -18.8421 -18.1146 -19.0852 -18.9836 -21.1433 -19.588 -20.2097 -19.9956 -18.9784 -19.01 -19.4822 -18.0558 -18.4943 -18.2078 -17.7583 -18.0155 -18.5925 -16.9019 -17.7171 -16.8884 -17.0593 -17.2796 -17.6718 
-96.8853 -4.97784 2.16324 0.445939 -0.674123 -1.22347 -1.78729 -1.95991 -2.2473 -2.0218 -2.12783 -2.55193 -2.08442 -25.4165 -17.106 -16.4211 -19.4936 -19.6931 -19.8563 -19.8329 -21.0799 -20.0772 -20.2284 -20.2922 -19.8333 -19.4117 -19.892 -18.9981 -19.1498 -18.4344 -18.3715 -18.02 -18.3841 -17.4443 -17.4724 -17.1336 -17.6202 -17.0835 -17.2738 
-98.9064 -6.09838 3.41241 0.373478 0.293731 0.925626 0.252789 -0.970673 -0.744617 -2.06547 -2.08457 -1.60454 -1.83599 -23.0707 -17.6838 -17.036 -21.1973 -22.1064 -20.7896 -21.0676 -21.0843 -20.2653 -20.204 -20.492 -20.7309 -20.5797 -19.7216 -20.1861 -19.9478 -19.8332 -18.9364 -17.9096 -17.8266 -17.904 -17.3768 -17.3534 -17.4328 -16.9739 -16.6158 
-70.1772 -12.4385 -2.79226 -1.91707 -3.87505 0.925594 -1.42625 -0.497243 -1.22211 -0.751134 -0.542745 -1.3871 -0.308617 -21.3585 -18.1051 -17.0545 -17.4706 -16.0934 -16.0995 -15.2397 -14.5618 -14.0928 -14.0158 -13.8386 -13.6933 -13.7231 -13.8993 -14.0657 -12.6462 -12.8563 -11.5045 -11.4027 -11.0781 -9.80345 -9.54845 -10.4483 -11.3983 -11.6235 -12.2134 
-65.8271 -12.144 -1.88571 -0.576272 -3.35172 -0.245928 -2.09521 -0.857376 -1.47974 -0.207867 -0.214538 -0.5166 0.172046 -19.7435 -17.1116 -16.1601 -15.8085 -14.1965 -14.4787 -15.2108 -14.4578 -14.1209 -13.8473 -13.7133 -13.1851 -12.7665 -13.4878 -12.3994 -11.5775 -12.0563 -10.0294 -10.6261 -10.3688 -9.31613 -9.12156 -9.42337 -10.2554 -10.9175 -11.274 
-65.2833 -10.191 0.432431 1.83116 -2.84481 -1.66793 -2.98317 -1.2991 -1.59111 -1.14503 -0.0161759 -0.968973 -0.990719 -18.8551 -15.5855 -13.5743 -13.9243 -13.6199 -13.5009 -14.7394 -15.589 -14.9697 -15.0663 -14.8363 -13.6083 -13.7996 -13.3796 -11.7786 -11.7464 -10.91 -10.8366 -11.2219 -9.73962 -9.13283 -9.70748 -10.0967 -10.4086 -11.0057 -11.2481 
